hyb	chr_num	allele	cell_id	z	x	y	z.hat	x.hat	y.hat
3	6	CAST	4	8122.9583240688	70184.154321691	33429.6921507553	42.3755614100355	645.380361666934	305.325338699413
4	6	CAST	4	8128.12493470207	70217.6352106091	33576.4041316961	42.4013944632018	645.687525785449	306.671320175934
5	6	CAST	4	7643.47333934009	69946.5199668778	33630.8748484975	39.9781364863919	643.2002299714	307.171051522736
6	6	CAST	4	7769.56566910643	69895.543546734	33252.4517993894	40.6085981352237	642.732556392099	303.699280430001
7	6	CAST	4	7790.48002945153	69904.8927123172	33302.3101951224	40.7131699369492	642.818328553413	304.156696904617
11	6	CAST	4	8042.04600132656	69937.1698939681	33219.5020450715	41.9709997963243	643.11444948599	303.396989105984
12	6	CAST	4	8061.5317434597	70020.0384377748	33388.5628728615	42.06842850699	643.874711355776	304.948005874699
13	6	CAST	4	7996.59354314738	70111.0206925298	33398.9385536346	41.7437375054284	644.709410940684	305.043195606563
16	6	CAST	4	7579.89719555329	69855.3727597486	33193.7515133908	39.660255767458	642.364017061957	303.16074569607
18	6	CAST	4	7828.23815637026	69774.074495087	33443.627278023	40.9019605715428	641.61816142286	305.453183903704
21	6	CAST	4	7575.872887511	69979.3806110713	33156.3219431006	39.6401342272465	643.50170377134	302.817355142948
22	6	CAST	4	8132.84682732284	69876.5180974534	33065.8016897239	42.4250039263057	642.558010985855	301.986894102795
24	6	CAST	4	8016.69432727603	70090.0143855555	33009.9253786214	41.8442414260716	644.516692528076	301.474267395432
25	6	CAST	4	7938.86795107774	70014.8749960477	33154.7382893201	41.4551095450802	643.827340330757	302.802826209183
27	6	CAST	4	7521.56308255973	69885.4914610778	33172.5934838432	39.3685852024901	642.640335422775	302.966635333248
32	6	CAST	4	7583.94355033218	69911.4063296632	33231.1638224895	39.6804875413524	642.878086510715	303.503977889635
35	6	CAST	4	7772.97065972122	69860.4112015131	33515.0957983054	40.6256230882976	642.410241298329	306.108858401707
36	6	CAST	4	7633.88995004796	69920.7769969391	33541.9150830197	39.9302195399313	642.964055935265	306.354906885326
37	6	CAST	4	7696.7033289305	70029.2377011828	33513.7916346342	40.244286434344	643.959108267776	306.096893597385
38	6	CAST	4	8049.22828706838	70002.6832389532	33452.5091923351	42.0069112250334	643.715489348238	305.534669356109
39	6	CAST	4	7990.32796661302	70042.1243794371	33461.4938251809	41.7124096227566	644.077334673778	305.617097180382
40	6	CAST	4	7984.96744830783	70047.9643878045	33432.381738073	41.6856070312306	644.130912732195	305.350013812419
0	8	CAST	5	2326.75603256305	93320.4225510626	25938.7599694122	13.3945499525067	857.639703220802	236.601190246724
1	8	CAST	5	2393.11274725392	93456.302598437	25764.711913397	13.7263335259611	858.886309160016	235.004419090621
2	8	CAST	5	2357.45857211663	93180.5612670469	25965.2854565149	13.5480626502747	856.356572174786	236.84454333941
7	8	CAST	5	2306.0815987947	92929.9499508357	26025.1678206799	13.291177783665	854.057385787528	237.393922827162
8	8	CAST	5	2238.58011297193	93210.8103239791	25851.1340259134	12.9536703545512	856.634086458568	235.797282508204
10	8	CAST	5	2086.95628064934	93290.3186751655	25818.2085767771	12.1955511929382	857.363520873122	235.495214167504
11	8	CAST	5	2300.16335559422	93119.5089353347	25725.2500007324	13.2615865676626	855.796459039812	234.642383194617
12	8	CAST	5	2270.2843339906	93135.0106506447	25725.1351125696	13.1121914596445	855.938676611463	234.641329174773
13	8	CAST	5	2223.1914283116	93094.5252955508	25649.109142749	12.8767269312495	855.567251335372	233.943843213117
14	8	CAST	5	2087.81407343088	93172.4501339709	25382.8959240487	12.1998401568459	856.282158109869	231.501520105775
15	8	CAST	5	2065.15055901695	93193.6755156959	25499.3219176253	12.0865225847762	856.476886382575	232.569648487211
16	8	CAST	5	2320.96588592687	93472.0286561586	25594.2241820319	13.3655992193258	859.03058491893	233.440311463419
17	8	CAST	5	2298.35671873835	93528.4365505981	25696.2730986392	13.2525533833833	859.548088537641	234.376540056146
18	8	CAST	5	2316.11910033869	93472.1612284591	25943.5305053951	13.341365291385	859.031801178567	236.644956631888
19	8	CAST	5	2287.55940191678	93408.7916977496	25607.1801199795	13.1985667992754	858.450429337196	233.559173279452
21	8	CAST	5	1983.87137069411	93236.1710052475	25495.0185681319	11.6801266431621	856.866753259195	232.53016821663
22	8	CAST	5	1958.33047983128	93422.5103301983	25580.9094304348	11.5524221888479	858.576288350487	233.318157779041
23	8	CAST	5	2171.77142689678	93429.9105524502	25708.8321858467	12.6196269241754	858.644180297752	234.491761039701
24	8	CAST	5	2240.90212502999	93180.8071634175	25773.2012994485	12.9652804148414	856.358828104791	235.082303366323
25	8	CAST	5	2255.43347560294	93336.6753450185	25771.836334657	13.0379371677062	857.788811422232	235.069780753557
26	8	CAST	5	2238.22482359671	93221.2372635033	25658.2484814507	12.9518939076751	856.729746454202	234.02769035717
27	8	CAST	5	2183.55296459239	93159.1101936427	25649.3196631678	12.6785346126535	856.159773336215	233.945774593106
28	8	CAST	5	2280.63732857181	93332.5537305999	25792.6504723272	13.1639564325506	857.750998445915	235.260736145027
29	8	CAST	5	2039.32187502653	93334.9525117901	25793.973637552	11.9573791648242	857.773005612797	235.27287527553
30	8	CAST	5	2051.80040215281	93315.7678134639	25783.6012653979	12.0197718004556	857.596999206134	235.17771589797
31	8	CAST	5	2205.8893362335	93345.0238324386	25802.1346733491	12.790216470859	857.86540304994	235.347747163577
32	8	CAST	5	2274.28869420629	93375.7159977866	25842.0699342143	13.1322132607229	858.146982548545	235.714125703624
33	8	CAST	5	2240.38807851399	93228.2084335153	25900.9257441616	12.9627101822615	856.793702142386	236.254087262774
34	8	CAST	5	2282.09620486069	93240.3195073156	25935.0510621018	13.171250813995	856.904812911196	236.567163574152
35	8	CAST	5	2310.19079721122	93238.8941141552	25895.1686604094	13.3117237757476	856.891735909725	236.201269980643
36	8	CAST	5	2292.8931595561	93242.060031568	25864.0525320027	13.225235587472	856.920781023603	235.915800912692
37	8	CAST	5	2428.05390607863	93262.7984851326	25713.1434113041	13.9010393200846	857.11104206548	234.531313566833
38	8	CAST	5	2437.95307673545	93357.5598705029	25770.7725111667	13.9505351733688	857.980412573464	235.060020905023
39	8	CAST	5	2303.39208032977	93235.7605420489	25821.4989244212	13.2777301913403	856.862987541777	235.525400843137
40	8	CAST	5	2314.77668526155	93182.1680793698	25893.2543198393	13.3346532159992	856.371313572244	236.183707223119
5	43	CAST	22	5278.97852180672	175198.322222145	62016.8137830104	28.1556623987251	1608.81309469862	567.592509637534
6	43	CAST	22	5253.99363145154	175138.179261256	61883.3707845533	28.0307379469492	1608.26132441523	566.368261945267
7	43	CAST	22	5199.58659199474	175212.413828428	61918.3907596149	27.7587027496652	1608.94237549021	566.689546120143
8	43	CAST	22	5119.91796918312	175327.546737971	61988.0166801643	27.3603596356071	1609.99864071538	567.328316033441
9	43	CAST	22	5152.81186895684	175335.6273903	62024.095179113	27.5248291344757	1610.07277514041	567.65931143664
10	43	CAST	22	5372.30164984854	175159.789473844	62178.0888065486	28.6222780389342	1608.45958324632	569.072097009443
11	43	CAST	22	5350.40318756709	175281.576090562	62083.1991053687	28.5127857275269	1609.57689165657	568.201549292196
12	43	CAST	22	5307.27289825759	175245.81697672	62090.0197385849	28.2971342809794	1609.24882639197	568.264123908859
13	43	CAST	22	5937.78541291034	175516.555541469	62122.3497531468	31.4496968542432	1611.73266643554	568.560729547041
14	43	CAST	22	5427.4222356731	175379.938918581	61986.6397999065	28.897880968057	1610.47930292281	567.31568410447
15	43	CAST	22	5274.78819651664	175205.694349043	61956.1038880722	28.1347107722747	1608.88072889034	567.035538124339
16	43	CAST	22	5169.25536773826	175242.109739078	61949.3687802648	27.6070466283828	1609.21481503746	566.973748144454
17	43	CAST	22	5253.04752465071	175270.704170585	61905.8806980158	28.026007412945	1609.47714927146	566.574774912812
18	43	CAST	22	5230.55431571463	175324.754556981	61881.7386663492	27.9135413682647	1609.97302437601	566.353288383761
19	43	CAST	22	5608.31538164027	175518.28955389	61795.3392456075	29.8023466978929	1611.74857480637	565.560633147599
20	43	CAST	22	5556.50737343863	175408.233792532	61894.7837716393	29.5433066568847	1610.73888892235	566.472968248808
21	43	CAST	22	5332.7279518835	175415.449070966	61922.3200469749	28.424409549109	1610.80508413735	566.725594628033
22	43	CAST	22	5374.96548480433	175426.793351806	61959.9328217398	28.6355972137131	1610.90916010836	567.070665956152
23	43	CAST	22	5359.33418545874	175407.167171059	61923.8778085054	28.5574407169852	1610.72910340425	566.739886018222
24	43	CAST	22	5288.22897712523	175294.423181037	61915.6981550681	28.2019146753177	1609.69475487194	566.664843326136
25	43	CAST	22	5370.03401239794	175312.084529381	61969.4227087934	28.6109398516812	1609.85678559069	567.15772914013
26	43	CAST	22	5246.38342399747	175363.546590377	61915.6365548627	27.9926869096788	1610.32891459066	566.664278186637
27	43	CAST	22	5274.43813643097	175275.164006628	61910.5577491329	28.1329604718464	1609.51806519847	566.617683638657
28	43	CAST	22	5463.10623188997	175337.942242229	62058.359085001	29.0763009491414	1610.09401231407	567.973659197081
29	43	CAST	22	5332.18442435354	175588.02359654	62078.3591350199	28.4216919114592	1612.38833666555	568.157145894502
30	43	CAST	22	5511.52463508348	175609.224522161	62175.4430972742	29.3183929651089	1612.58284057032	569.047824447293
32	43	CAST	22	5248.05254989121	175249.945769393	61926.533689189	28.0010325391476	1609.28670522384	566.764251896053
33	43	CAST	22	5215.80809386948	175219.729284807	61835.8700791858	27.8398102590389	1609.00948976891	565.932475657492
34	43	CAST	22	5388.72503477451	175301.010973546	61959.7115185517	28.704394963564	1609.75519333532	567.068635651674
35	43	CAST	22	5318.82867966364	175222.834022315	62000.1749481834	28.3549131880097	1609.03797359926	567.439859776736
36	43	CAST	22	5348.80438482409	175244.072388672	61964.8337209352	28.504791713812	1609.23282099704	567.115628334092
37	43	CAST	22	5455.49571899042	175241.667175134	62201.8911590673	29.0382483846436	1609.21075481779	569.290467216037
38	43	CAST	22	5467.81343236388	175249.744641102	62206.8239067082	29.0998369515109	1609.28486001015	569.33572178155
39	43	CAST	22	5279.14235354076	175285.969182393	61940.0472560326	28.1564815573953	1609.61719525135	566.888229573517
40	43	CAST	22	5326.7329087669	175117.76045084	62204.7419236358	28.394434333526	1608.07399587931	569.316621019418
0	45	CAST	23	3591.92149972995	147998.668597158	67097.4581942716	19.7203772883413	1359.27498804736	614.203926254608
1	45	CAST	23	3634.48875448899	147932.172843684	67165.3995302762	19.9332135621364	1358.6649352632	614.827241263825
2	45	CAST	23	3406.12831455951	147939.00802621	67413.4831081582	18.7914113624891	1358.72764335976	617.103237391183
3	45	CAST	23	3519.73392563535	147961.713966541	67181.2432635338	19.3594394178683	1358.93595473895	614.972596614812
4	45	CAST	23	3641.40193905913	147949.397817336	67180.4709457384	19.9677794849871	1358.82296254441	614.965511130451
6	45	CAST	23	3295.713034103	148011.480392218	67153.5845465015	18.2393349602065	1359.39252745159	614.718846917269
7	45	CAST	23	3207.85501509644	148045.692274719	67019.0281240942	17.8000448651737	1359.70639793324	613.484384326376
8	45	CAST	23	3632.31178711478	148101.674162112	66984.3402164463	19.9223287252654	1360.21999323043	613.166146641532
9	45	CAST	23	3669.3018762872	148186.658217402	66950.6152457316	20.1072791711275	1360.99966346244	612.856743240481
11	45	CAST	23	3516.55723172338	148099.638331319	67080.0986426249	19.3435559483084	1360.20131588371	614.044664312896
17	45	CAST	23	3256.31233125579	147912.319245877	67121.011761959	18.0423314459705	1358.48279216405	614.420014031557
18	45	CAST	23	3608.05204904607	148164.583834247	67014.7706916693	19.8010300349218	1360.7971461858	613.445325313303
25	45	CAST	23	3482.3461851587	148015.022754052	67062.4393286337	19.172500715485	1359.42502618401	613.882652257931
26	45	CAST	23	3501.15104922017	148048.522014921	67006.111242451	19.2665250357923	1359.73235885253	613.365880825062
29	45	CAST	23	3533.89279249493	148176.004587036	66839.8404074774	19.4302337521662	1360.90192373431	611.840460320717
33	45	CAST	23	3679.74560642015	148208.274938954	66938.4266898716	20.1594978217922	1361.19798200879	612.744921627085
37	45	CAST	23	3496.93754966509	148107.484149542	67209.6993031696	19.2454575380169	1360.2732958674	615.233661198627
38	45	CAST	23	3133.29356428529	147934.655585126	67034.0403821116	17.427237611118	1358.68771270762	613.62211146415
39	45	CAST	23	3394.10518953735	147974.667131282	67074.173660538	18.7312957373782	1359.05479111273	613.990306679071
40	45	CAST	23	3581.66413161813	148031.626760155	67005.5702629249	19.6690904477821	1359.57735651522	613.360917710144
0	50	CAST	26	5934.61892373943	165579.802812719	73207.3766499906	31.4338644083887	1520.56979736444	670.258224013498
1	50	CAST	26	5894.32393951119	165891.51980332	73088.0820730159	31.2323894872475	1523.42958626904	669.16377835318
2	50	CAST	26	6055.61581764384	165781.789743825	73050.9252961292	32.0388488779107	1522.4228884755	668.822890491834
3	50	CAST	26	6057.77891849936	165815.277974557	73079.1809197645	32.0496643821883	1522.73011995011	669.082116396746
4	50	CAST	26	5925.88655262587	165769.142470666	73090.8628399942	31.3902025528208	1522.30685844652	669.189289976834
6	50	CAST	26	6064.95132441272	165803.699078389	73220.2036612065	32.0855264117551	1522.62389154489	670.375903015479
7	50	CAST	26	5972.4138784664	165909.5515069	73213.503925332	31.6228391820235	1523.59501474224	670.314437548741
9	50	CAST	26	5994.82264852973	165785.932338083	73191.4508577486	31.7348830323401	1522.46089392741	670.112115827793
10	50	CAST	26	5845.58671568479	165901.73070938	73177.1714989641	30.9887033681154	1523.52326430628	669.981112536192
11	50	CAST	26	5861.85100937624	165878.190476472	73255.0295142871	31.0700248365727	1523.30729886676	670.695406254751
12	50	CAST	26	5902.77528805518	165852.531389557	73224.6506310715	31.2746462299674	1523.07189439965	670.416700904149
13	50	CAST	26	5828.61581751463	165941.089427926	73272.8448931432	30.9038488772646	1523.88435346725	670.858850097468
14	50	CAST	26	5872.28181556005	165832.219508	73274.9379788978	31.1221788674918	1522.88554686243	670.87805271907
15	50	CAST	26	5905.71888139158	165762.182819141	73209.7722548791	31.2893641966494	1522.24300843253	670.280202039998
17	50	CAST	26	6059.76902409175	165759.230663956	73550.6441197562	32.0596149101503	1522.21592444001	673.407466855385
18	50	CAST	26	6243.11988599954	165719.924143121	73539.3309553671	32.9763692196892	1521.85531415712	673.303676356402
21	50	CAST	26	5934.32482353207	165880.497602832	73239.2209145181	31.4323939073519	1523.32846516364	670.550373229347
22	50	CAST	26	5815.67780588407	165961.389272784	73239.0195212613	30.8391588191118	1524.07059057605	670.548525584789
23	50	CAST	26	5750.78684242733	166016.163206896	73171.8473612475	30.5147040018281	1524.57310373303	669.932267236039
24	50	CAST	26	5616.88321109646	166084.239809169	73249.266938382	29.8451858451738	1525.19765971719	670.642538585897
25	50	CAST	26	5852.76732874118	165900.602537672	73166.390406223	31.0246064333974	1523.51291410712	669.882203428474
26	50	CAST	26	5810.185167739	165915.87919365	73216.7461904412	30.8116956283865	1523.65306691426	670.344183100202
27	50	CAST	26	5922.10115795874	165835.500904589	73031.1979113585	31.3712755794852	1522.91565141829	668.641905310451
28	50	CAST	26	5754.71120043292	165888.306530822	73049.2248795511	30.5343257918561	1523.40010670484	668.807290339741
32	50	CAST	26	5919.12595262087	165821.385222281	73213.2489714734	31.3563995527959	1522.78614974574	670.312098522515
34	50	CAST	26	5796.25413682636	165888.737165541	73073.1669792968	30.7420404738233	1523.40405748207	669.026942630987
35	50	CAST	26	5934.49040152259	165805.315055499	73212.2421158684	31.4332217973045	1522.63871702297	670.302861315129
36	50	CAST	26	6079.74172730085	165803.348708012	73142.9396668932	32.1594784261958	1522.62067713776	669.667059030954
37	50	CAST	26	5990.65004296759	165862.066510478	73170.4998190636	31.7140200045294	1523.15937257323	669.91990446371
38	50	CAST	26	5922.39900488118	165818.864851537	73196.5941751321	31.3727648140974	1522.76302707836	670.159302225806
39	50	CAST	26	5832.74494778538	165800.416488296	72941.5429506763	30.9244945286184	1522.59377603946	667.819382735386
40	50	CAST	26	5804.09060027536	165824.191152873	72926.6786523315	30.7812227910683	1522.81189222824	667.683013025801
0	56	CAST	29	5071.10786188716	94738.7238877214	77971.304287904	27.1163090991273	870.65164208923	713.963982159494
1	56	CAST	29	5123.92430832613	94906.4160850003	77972.386218421	27.3803913313222	872.190102614725	713.973908127539
2	56	CAST	29	5180.85695960631	94926.2114735692	78027.7698414676	27.6650545877231	872.371711684164	714.482014760994
3	56	CAST	29	5194.98060623208	94751.92139858	77965.8572875812	27.7356728208519	870.772720170503	713.914009679468
5	56	CAST	29	5261.58850388823	94790.1300008002	77963.7300168766	28.0687123091327	871.12325780555	713.894493434471
9	56	CAST	29	5536.81019437841	94756.5884745541	77639.2759806575	29.4448207615835	870.815537381274	710.917850900351
10	56	CAST	29	5438.48618798305	94901.7432126764	77976.3359748564	28.9532007296067	872.147232226433	714.010144425112
11	56	CAST	29	5374.73997066445	94935.7235040534	77958.5317631944	28.6344696430137	872.458978018882	713.846803033717
12	56	CAST	29	5060.45258856822	94290.7390416967	78305.9897625384	27.0630327325326	866.541689373408	717.034491101094
13	56	CAST	29	5017.01923049255	94424.3625946535	78226.5818077775	26.8458659421543	867.767593528975	716.305977754663
14	56	CAST	29	5495.32311902407	94884.6281639245	78111.4072439477	29.2373853848119	871.990213430544	715.249330380078
15	56	CAST	29	5265.78338014902	94815.3367646407	78096.7670039786	28.0896866904366	871.354512519683	715.11501625192
16	56	CAST	29	5473.65537260057	94822.2232622441	78015.8812349656	29.1290466526943	871.417691396779	714.372944976572
17	56	CAST	29	5743.48935439817	94871.3477059715	78230.8870533531	30.4782165616823	871.868374366755	716.345475420494
18	56	CAST	29	5360.40132321399	94597.2690760884	78208.8295131468	28.5627764057614	869.35389152379	716.143112666308
19	56	CAST	29	5389.99242286844	94568.2406010433	78228.6324474404	28.7107319040337	869.087575238973	716.324790962579
20	56	CAST	29	5826.97978267385	94736.2749046956	78237.5751808008	30.8956687030608	870.629174355049	716.406834387904
21	56	CAST	29	5857.06450820603	94752.7984402395	78268.6501191933	31.0460923307217	870.78076642426	716.691925565817
22	56	CAST	29	5436.20185477736	94837.7101287132	78176.557804256	28.9417790635783	871.559772740532	715.847041942539
23	56	CAST	29	5796.44813293477	94805.7781496408	78224.9366951538	30.7430104543654	871.266818804088	716.290884978298
24	56	CAST	29	5695.73677528504	94740.9809928624	78207.6925572937	30.2394536661167	870.672349475845	716.132681878665
25	56	CAST	29	5665.83060465857	94692.9443137337	78274.6037680691	30.0899228129844	870.2316459976	716.746546197705
26	56	CAST	29	5541.0715736169	94692.0377987575	78231.6401421925	29.466127657776	870.223329346443	716.352384492415
27	56	CAST	29	5437.57519422605	94664.1337667697	78249.056895801	28.9486457608217	869.967329052977	716.512171222768
28	56	CAST	29	5341.90854751373	94484.0458211436	78028.0414924376	28.4703125272601	868.315146065582	714.484506971728
29	56	CAST	29	5459.27379940442	94602.4214872603	78194.6315093832	29.0571387867136	869.401161351055	716.012855751046
30	56	CAST	29	5471.623156371	94609.2617762731	78238.2515157478	29.1188855715465	869.463916296127	716.413039295675
31	56	CAST	29	5333.80577063696	94627.9894537417	77941.7636972324	28.4297986428763	869.635729850885	713.692967566176
32	56	CAST	29	5495.10218243513	94676.6073046194	78148.0635653518	29.2362807018672	870.081765180038	715.585626906721
33	56	CAST	29	5695.49931780583	94621.3933786434	77859.4781821707	30.2382663787207	869.575215400442	712.938054583958
35	56	CAST	29	5378.96246246613	94612.7917340084	78035.2975559391	28.6555821020222	869.496301229479	714.55107636165
36	56	CAST	29	5415.01066103932	94813.7827906826	78012.1842351355	28.8358230948881	871.340255877866	714.339027546938
37	56	CAST	29	5777.65262590769	94814.4403053361	78223.1516915898	30.64903291923	871.346288122394	716.274508798812
38	56	CAST	29	6061.35048094785	94281.8897427531	78163.0990661538	32.0675221944308	866.460503144568	715.723567281051
39	56	CAST	29	5419.23525374734	94537.2574243741	78197.6295303472	28.8569460584282	868.803325911733	716.040360530532
40	56	CAST	29	5730.88023205791	94818.8392064235	78144.0789054276	30.415170949981	871.386645013103	715.549070393655
1	63	CAST	32	1660.4558273944	107693.482018028	83999.1443134451	10.0630489266635	989.502634110389	769.265266797485
2	63	CAST	32	1770.71125767484	107517.338957375	84083.3143241694	10.6143260780657	987.886642728254	770.037468730736
5	63	CAST	32	1451.17434464539	107560.344374475	84081.69430315	9.01664151291846	988.281187839267	770.022606152575
6	63	CAST	32	1412.81722124349	107541.68940008	84166.2763004767	8.82485589590894	988.110041285178	770.798587779426
7	63	CAST	32	1482.18564076242	107615.097757344	84134.297121799	9.1716979935036	988.783512452739	770.505200819081
8	63	CAST	32	1507.63170689834	107620.369213278	84152.0449749793	9.29892832418318	988.831874433786	770.668025160184
9	63	CAST	32	1571.5460485021	107688.376399914	84364.2980519333	9.61850003220198	989.455793577232	772.615301095542
10	63	CAST	32	1332.52198243382	107506.392786552	84432.0817672486	8.42337970186059	987.786219142727	773.237170043389
13	63	CAST	32	1734.40237349149	107590.967773602	84337.4280928168	10.4327816571489	988.562136455112	772.368787709152
15	63	CAST	32	1754.17983659364	107709.526092935	84429.1423759156	10.5316689726597	989.649827458161	773.210203150426
17	63	CAST	32	1617.49525704657	107450.705177011	84507.8837193445	9.84824607492437	987.275323642348	773.932600796562
18	63	CAST	32	1777.20022958036	107364.23182284	84423.8745938049	10.6467709375933	986.48199011784	773.161874874181
19	63	CAST	32	1459.20874808932	107905.580302558	84308.0415844576	9.05681353013809	991.448489931765	772.099186715031
20	63	CAST	32	1722.42057855988	107707.179785286	84362.3356039298	10.3728726824909	989.628301699917	772.597296985418
21	63	CAST	32	1608.46086836344	107742.66478694	84333.0244878256	9.80307413150868	989.953852173806	772.328387663361
24	63	CAST	32	1623.07432745494	107726.555067536	84410.1936335838	9.87614142696621	989.80605658294	773.036361477656
25	63	CAST	32	1547.5952945825	107642.276142353	84356.2741708698	9.49874626260402	989.032855434475	772.541687507803
26	63	CAST	32	1401.9377212722	107696.697944658	84235.9584969766	8.77045839605252	989.532138024432	771.437873985848
27	63	CAST	32	1537.33699075719	107657.364219421	84278.8921136804	9.44745474347743	989.171278159869	771.831760377626
28	63	CAST	32	1492.92151023052	107636.268873457	84313.2237829789	9.22537734084409	988.977742875798	772.146729820731
29	63	CAST	32	1530.60671335657	107546.424161018	84310.0157599696	9.41380335647435	988.153479458928	772.117298416976
30	63	CAST	32	1390.14252462838	107808.088151857	84334.8898591379	8.7114824128334	990.554066530843	772.345501161638
31	63	CAST	32	1514.29376830817	107718.684044207	84303.5854086461	9.33223863123234	989.73384535974	772.058304368136
32	63	CAST	32	1487.01651636109	107501.574471214	84337.6717506806	9.19585237149693	987.74201441485	772.371023102398
33	63	CAST	32	1482.36697126996	107736.77611737	84323.1696148224	9.17260464604129	989.899827682339	772.237975984432
34	63	CAST	32	1664.7821718596	107736.855286647	84453.9685758204	10.0846806489895	989.900554005981	773.437966452304
35	63	CAST	32	1497.80943902778	107848.362427907	84281.8425902874	9.24981698483038	990.923555301939	771.85882897035
36	63	CAST	32	1467.29803332683	107801.556287393	84418.1551956844	9.09725995632567	990.494141168788	773.10940333179
37	63	CAST	32	1622.17940599044	107720.848622523	84320.0920806116	9.87166681964371	989.753703876404	772.209741725618
38	63	CAST	32	1866.5332914652	107824.980850727	83904.673427414	11.0934362470175	990.709045419554	768.398561421052
39	63	CAST	32	1638.08507424102	107793.760496736	84325.0073813542	9.95119516089661	990.422620153588	772.254836227844
40	63	CAST	32	2093.39375819967	107816.769791868	84314.6306859368	12.2277385806899	990.633714604338	772.159637187317
0	69	CAST	35	4569.01150383521	14335.2868882366	87928.9963358447	24.6058273088675	133.005431084783	805.31895507638
1	69	CAST	35	4583.23451755544	14307.8932956983	87885.1992760282	24.6769423774687	132.754113722046	804.917147188156
6	69	CAST	35	4598.62224682559	14192.8002257961	87843.3780795908	24.7538810238194	131.698213998173	804.533466486895
7	69	CAST	35	4544.52511815336	14084.3436791046	87782.4244171945	24.4833953804583	130.703199808343	803.974258575002
9	69	CAST	35	4604.46571610073	14134.7841305921	87819.8297440165	24.7830983701952	131.165956244008	804.317426710984
13	69	CAST	35	4268.71456604551	14283.9900392727	87754.4848287732	23.104342619919	132.534817791537	803.717932075725
14	69	CAST	35	4278.28296777895	14270.8593504572	87769.7289118929	23.1521846285862	132.414352756532	803.8577860493
15	69	CAST	35	4296.26503676425	14283.6749280249	87743.2063454159	23.2420949735128	132.531926862658	803.614459751345
16	69	CAST	35	4313.59829141054	14223.464879372	87738.8316210294	23.3287612467442	131.979541095199	803.57432466523
17	69	CAST	35	4239.85673684896	14243.9634850513	87789.5204351134	22.9600534739363	132.167601697762	804.039359656827
18	69	CAST	35	4100.46768909384	14031.2028111614	87929.3923963928	22.2631082351607	130.215668909781	805.32258865939
19	69	CAST	35	4381.88431671298	14216.3298444303	87990.3486145175	23.6701913732564	131.914082059037	805.881820018332
20	69	CAST	35	4384.24544676305	14278.7530222429	87859.4675584902	23.6819970235068	132.48677176374	804.681076385054
21	69	CAST	35	4409.36742407988	14085.9096976663	87900.1925630282	23.8076069100909	130.71756695111	805.054700279899
23	69	CAST	35	4463.67461028835	14251.5140747959	87950.0897413491	24.0791428411333	132.236873163309	805.512472558072
24	69	CAST	35	4457.73445981751	14257.3707016114	87908.9254470963	24.0494420887791	132.290603684552	805.134818482358
26	69	CAST	35	4458.24659036018	14239.9534993163	87942.2677899603	24.0520027414924	132.130812837808	805.440711536157
27	69	CAST	35	4482.68518631924	14204.7513119762	87894.0366831829	24.1741957212877	131.807856990651	804.998224318015
28	69	CAST	35	4525.46608011378	14269.0694229335	88046.4931639528	24.3881001902604	132.397931403103	806.396907627831
29	69	CAST	35	4442.67815163581	14308.3987575565	87863.5362933443	23.9741605478705	132.7587509868	804.718404227752
31	69	CAST	35	4481.80987904448	14090.5674936336	87687.8320732522	24.1698191849139	130.760299024205	803.106438905807
32	69	CAST	35	4457.89624819874	14298.1277153364	87883.4563306205	24.0502510306852	132.664521241662	804.901156863314
33	69	CAST	35	4449.21511075491	14228.1834592763	87539.2710988978	24.0068453434661	132.022830819093	801.74349418696
34	69	CAST	35	4489.88849317149	13966.0851621928	87584.2690135389	24.210212255549	129.618259286216	802.156319091923
35	69	CAST	35	4370.72925044948	14224.7647895677	87934.6092641312	23.6144160419389	131.991466876811	805.370449831302
36	69	CAST	35	4501.56333644347	14132.7121648435	87650.1624433856	24.2685864719089	131.146947383929	802.760845971251
37	69	CAST	35	4421.95897357887	14117.8748246016	87766.9483444337	23.8705646575859	131.010824996389	803.832276256095
38	69	CAST	35	4359.61642722168	14240.9545615518	87909.1004771523	23.5588519257999	132.139996895014	805.136424262688
40	69	CAST	35	4515.97926520167	13980.1232055302	87701.0487608617	24.3406661156998	129.747048674633	803.227692920573
0	70	CAST	36	1593.21532667558	140759.421946661	84409.0581443226	9.72684642306939	1292.85988116207	773.025944144985
3	70	CAST	36	1287.63761452244	141014.930437657	84443.5045809147	8.19895786230369	1295.20399575837	773.341966499041
5	70	CAST	36	1345.9746143155	140751.136516309	84180.8400324625	8.49064286126899	1292.78386803958	770.932199999479
6	70	CAST	36	2255.94217035781	140697.914923004	83828.6462441322	13.0404806414805	1292.29559654137	767.701064326724
7	70	CAST	36	1485.61052425456	140893.707058429	84446.8625724232	9.18882241096431	1294.09185466453	773.372773760586
8	70	CAST	36	1581.60996274932	140925.603557728	84477.4483841737	9.66881960343812	1294.38448309846	773.653377538114
9	70	CAST	36	1639.11403517365	140944.88511232	84266.1821911314	9.95633996555973	1294.56137809472	771.715155583597
10	70	CAST	36	1613.43389927962	140943.720020231	84277.0091769347	9.82793928608961	1294.55068917647	771.814485728582
11	70	CAST	36	1583.31220428279	140880.096987694	84419.0851116367	9.67733081110546	1293.96699163027	773.117934670802
